CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementProductInteraction,AgeTenureInteraction,IsZeroBalance,ProductsPerCreditCard,Exited
583.0,Germany,Male,55,10.0,45548.29,2,0,1,186365.81,0.24440129656133516,0.18181818181818182,2,605.0,0,2.0,0
785.0,Germany,Male,40,3.0,60722.76,1,0,1,155029.0,0.39168393214216607,0.25,1,160.0,0,1.0,0
599.0,Germany,Female,50,9.0,81097.95,1,1,0,175408.94,0.4623338335330369,0.1,0,500.0,0,0.5,0
706.0,Germany,Male,63,9.0,0.0,1,1,0,135393.74,0.0,0.1,0,630.0,1,0.5,1
451.0,Spain,Male,40,9.0,0.0,2,1,0,157703.1,0.0,0.2,0,400.0,1,1.0,0
625.0,France,Female,56,1.0,0.0,2,0,0,90813.84,0.0,1.0,0,112.0,1,2.0,1
623.0,Spain,Female,39,6.0,73353.6,2,0,1,59434.11,1.2341795951921348,0.2857142857142857,2,273.0,0,2.0,0
820.0,Germany,Male,56,6.0,0.0,1,0,1,82443.65,0.0,0.14285714285714285,1,392.0,1,1.0,0
669.0,Germany,Female,76,9.0,118696.11,2,0,0,88485.56,1.3414026943752815,0.2,0,760.0,0,2.0,1
,France,Female,60,6.0,99597.91,2,1,1,21392.08,4.655613403960533,0.2857142857142857,2,420.0,0,1.0,0
751.0,France,Male,49,7.0,82115.48,2,0,0,124674.72,0.6586324907528105,0.25,0,392.0,0,2.0,0
688.0,France,Male,59,0.0,138613.23,1,1,0,118330.52,1.1713973588778375,1.0,0,59.0,0,0.5,0
704.0,Germany,Male,48,5.0,35270.19,1,1,0,67476.16,0.5226981989164926,0.16666666666666666,0,288.0,0,0.5,0
505.0,Spain,Male,40,4.0,68450.21,2,1,1,165464.84,0.4136818209728365,0.4,2,200.0,0,1.0,0
488.0,Germany,Male,56,4.0,96524.45,1,1,0,54604.48,1.7676696551335138,0.2,0,280.0,0,0.5,1
653.0,France,Male,50,10.0,153762.13,2,1,1,131243.19,1.1715728521011102,0.18181818181818182,2,550.0,0,1.0,0
786.0,France,Female,69,10.0,166432.14,1,1,0,93083.29,1.7879723850286662,0.09090909090909091,0,759.0,0,0.5,0
760.0,France,Male,51,1.0,110514.06,1,1,0,143702.14,0.7690441558897042,0.5,0,102.0,0,0.5,0
559.0,Spain,Male,56,8.0,31759.46,1,1,1,120612.57,0.26331581098213075,0.1111111111111111,1,504.0,0,0.5,0
769.0,France,Male,61,0.0,0.0,1,0,1,11358.38,0.0,1.0,1,61.0,1,1.0,0
630.0,France,Female,52,7.0,95803.4,1,1,1,127737.5,0.7499962814656504,0.125,1,416.0,0,0.5,0
817.0,Germany,Male,76,6.0,45979.37,2,1,1,156889.82,0.29306603152434285,0.2857142857142857,2,532.0,0,1.0,0
643.0,Germany,Male,51,10.0,71510.34,1,0,1,18294.11,3.9087133119177744,0.09090909090909091,1,561.0,0,1.0,0
544.0,Spain,Male,59,7.0,95034.29,1,1,0,37676.42,2.5223141605768125,0.125,0,472.0,0,0.5,0
647.0,France,Female,39,0.0,52852.58,2,0,1,149785.52,0.3528527133149232,2.0,2,39.0,0,2.0,0
608.0,Spain,Male,67,3.0,0.0,1,0,0,74458.15,0.0,0.25,0,268.0,1,1.0,0
502.0,Spain,Female,86,4.0,76730.08,2,0,0,111534.17,0.6879451566712097,0.4,0,430.0,0,2.0,0
684.0,Germany,Male,64,3.0,78326.7,1,1,0,134087.86,0.5841402484889499,0.25,0,256.0,0,0.5,0
766.0,Germany,Male,45,5.0,46396.41,1,1,0,63742.18,0.7278646907794686,0.16666666666666666,0,270.0,0,0.5,0
653.0,Germany,Female,39,0.0,109916.53,2,0,1,107957.98,1.0181323498980817,2.0,2,39.0,0,2.0,0
673.0,Spain,Male,79,3.0,70838.6,1,0,1,62233.49,1.1382530812094709,0.25,1,316.0,0,1.0,0
605.0,France,Female,69,3.0,0.0,2,0,1,181945.72,0.0,0.5,2,276.0,1,2.0,0
783.0,Germany,Male,56,1.0,0.0,1,1,1,82454.6,0.0,0.5,1,112.0,1,0.5,0
850.0,France,Female,72,5.0,82345.52,1,0,1,162438.19,0.5069313630534602,0.16666666666666666,1,432.0,0,1.0,0
531.0,France,Female,77,0.0,54363.62,1,1,0,128830.51,0.42197456196857436,1.0,0,77.0,0,0.5,0
614.0,Germany,Female,51,3.0,46077.79,2,1,0,129545.25,0.3556860194718103,0.5,0,204.0,0,1.0,1
611.0,France,Female,56,3.0,0.0,1,0,0,1571.11,0.0,0.25,0,224.0,1,1.0,0
643.0,France,Male,36,3.0,50659.36,1,1,0,63570.45,0.7968885403746494,0.25,0,144.0,0,0.5,0
496.0,Germany,Female,51,6.0,0.0,1,0,1,166217.57,0.0,0.14285714285714285,1,357.0,1,1.0,0
538.0,Spain,Female,59,1.0,260000.0,1,0,1,47764.88,5.443215952474863,0.5,1,118.0,0,1.0,0
690.0,Spain,Male,62,9.0,77453.19,2,1,1,14377.73,5.3866502813530825,0.2,2,620.0,0,1.0,0
567.0,France,Female,41,6.0,153935.33,1,1,0,184929.99,0.8323933700890261,0.14285714285714285,0,287.0,0,0.5,1
576.0,France,Female,60,8.0,0.0,2,0,1,20504.56,0.0,0.2222222222222222,2,540.0,1,2.0,0
677.0,Germany,Female,51,5.0,81314.88,1,1,0,17008.0,4.7806972779116945,0.16666666666666666,0,306.0,0,0.5,1
666.0,France,Male,47,6.0,24798.91,2,1,1,72974.35,0.3398258453025576,0.2857142857142857,2,329.0,0,1.0,0
768.0,Spain,Male,44,7.0,70323.62,1,1,1,78748.69,0.8930018645152761,0.125,1,352.0,0,0.5,0
707.0,France,Male,68,8.0,0.0,1,1,0,9885.11,0.0,0.1111111111111111,0,612.0,1,0.5,0
723.0,France,Male,67,0.0,109594.63,1,0,0,133973.11,0.8180284235513863,1.0,0,67.0,0,1.0,1
554.0,France,Female,63,5.0,79301.03,2,0,1,102107.22,0.7766370817158501,0.3333333333333333,2,378.0,0,2.0,0
668.0,France,Male,71,6.0,0.0,2,1,1,83629.28,0.0,0.2857142857142857,2,497.0,1,1.0,0
,Spain,Male,92,8.0,86390.29,2,1,1,41524.26,2.0804274313995865,0.2222222222222222,2,828.0,0,1.0,0
375.0,Germany,Male,71,8.0,200473.96,1,1,1,30227.86,6.631872984955436,0.1111111111111111,1,639.0,0,0.5,0
602.0,France,Male,38,5.0,89046.93,1,1,1,159016.76,0.5599810360804981,0.16666666666666666,1,228.0,0,0.5,0
639.0,France,Female,53,3.0,70116.78,1,1,1,117386.39,0.5973110058925409,0.25,1,212.0,0,0.5,0
554.0,France,Male,38,9.0,79124.14,1,0,0,61538.46,1.2857464137644368,0.1,0,380.0,0,1.0,0
416.0,Spain,Female,48,8.0,72411.85,2,1,0,106059.37,0.6827418195882214,0.2222222222222222,0,432.0,0,1.0,1
838.0,Germany,Male,46,1.0,166718.63,2,1,0,188467.19,0.8845982444040026,1.0,0,92.0,0,1.0,1
635.0,Germany,Female,62,10.0,172989.01,2,0,1,172834.21,1.000889864976008,0.18181818181818182,2,682.0,0,2.0,1
598.0,France,Female,81,7.0,170684.73,2,1,1,16713.16,10.211983731159687,0.25,2,648.0,0,1.0,0
625.0,Germany,Female,59,3.0,0.0,1,1,1,116236.15,0.0,0.25,1,236.0,1,0.5,0
421.0,France,Male,38,4.0,0.0,1,1,1,171019.16,0.0,0.2,1,190.0,1,0.5,0
491.0,Germany,Male,58,7.0,83835.69,1,0,1,167050.38,0.501855716486748,0.125,1,464.0,0,1.0,0
601.0,France,Male,62,0.0,55270.04,1,1,0,149936.28,0.3686210660884338,1.0,0,62.0,0,0.5,0
605.0,France,Female,68,9.0,0.0,1,1,0,71250.81,0.0,0.1,0,680.0,1,0.5,0
646.0,France,Female,55,0.0,0.0,1,1,0,79188.02,0.0,1.0,0,55.0,1,0.5,1
756.0,Spain,Male,41,4.0,0.0,1,1,0,39334.86,0.0,0.2,0,205.0,1,0.5,0
538.0,France,Male,69,9.0,0.0,1,1,0,23510.3,0.0,0.1,0,690.0,1,0.5,0
618.0,Spain,Male,48,0.0,103216.59,2,1,1,126329.09,0.8170388384904974,2.0,2,48.0,0,1.0,0
688.0,France,Male,52,7.0,0.0,1,1,0,1489.14,0.0,0.125,0,416.0,1,0.5,0
712.0,France,Male,37,10.0,0.0,3,1,0,46410.55,0.0,0.2727272727272727,0,407.0,1,1.5,0
831.0,Spain,Male,42,4.0,0.0,1,1,0,69604.76,0.0,0.2,0,210.0,1,0.5,0
583.0,France,Male,42,2.0,148300.59,2,0,0,136337.59,1.0877374483629323,0.6666666666666666,0,126.0,0,2.0,0
612.0,Germany,Male,65,2.0,167794.84,2,1,1,2402.57,69.81067329014756,0.6666666666666666,2,195.0,0,1.0,1
817.0,France,Male,51,8.0,74723.4,1,1,1,122590.01,0.6095340922633723,0.1111111111111111,1,459.0,0,0.5,0
608.0,France,Female,61,6.0,0.0,2,1,1,78299.36,0.0,0.2857142857142857,2,427.0,1,1.0,1
659.0,France,Male,38,10.0,132978.93,1,1,1,60812.48,2.1866686464908764,0.09090909090909091,1,418.0,0,0.5,0
737.0,Spain,Male,37,3.0,82615.56,2,1,0,74011.91,1.1162317492988723,0.5,0,148.0,0,1.0,0
511.0,France,Male,63,6.0,101996.06,2,1,1,84153.16,1.2120144743884318,0.2857142857142857,2,441.0,0,1.0,0
630.0,France,Male,51,5.0,64995.47,2,0,0,169924.87,0.38249308360169054,0.3333333333333333,0,306.0,0,2.0,1
729.0,France,Male,42,7.0,0.0,2,0,1,60072.06,0.0,0.25,2,336.0,1,2.0,0
695.0,France,Male,58,1.0,161771.6,1,1,0,172724.34,0.9365829009223546,0.5,0,116.0,0,0.5,0
680.0,Spain,Male,40,8.0,0.0,2,0,1,79185.61,0.0,0.2222222222222222,2,360.0,1,2.0,0
625.0,France,Female,51,3.0,149331.95,2,1,1,124992.28,1.1947198281379607,0.5,2,204.0,0,1.0,1
764.0,France,Female,58,5.0,0.0,3,1,0,117938.25,0.0,0.5,0,348.0,1,1.5,0
655.0,Germany,Male,66,5.0,126543.3,2,0,1,168054.92,0.7529832927039999,0.3333333333333333,2,396.0,0,2.0,0
660.0,Germany,Male,42,4.0,33470.98,1,1,0,4706.85,7.109610544091252,0.2,0,210.0,0,0.5,0
707.0,France,Male,59,10.0,105379.06,3,1,1,81249.32,1.2969679380955053,0.2727272727272727,3,649.0,0,1.5,1
522.0,Germany,Male,29,0.0,0.0,1,1,1,90413.0,0.0,1.0,1,29.0,1,0.5,0
625.0,France,Female,66,2.0,0.0,3,1,0,82007.39,0.0,1.0,0,198.0,1,1.5,0
850.0,Germany,Female,67,4.0,0.0,1,1,1,,,0.2,1,335.0,1,0.5,0
648.0,France,Male,42,6.0,55700.83,1,0,1,70172.83,0.7937550223494998,0.14285714285714285,1,294.0,0,1.0,0
618.0,France,Male,51,7.0,235514.44,1,0,0,151788.92,1.5515815542955684,0.125,0,408.0,0,1.0,0
514.0,France,Female,38,4.0,72278.16,2,1,1,83643.73,0.864108952231659,0.4,2,190.0,0,1.0,0
651.0,France,Male,62,3.0,0.0,3,0,1,89551.24,0.0,0.75,3,248.0,1,3.0,1
536.0,Germany,Female,41,4.0,80215.52,2,0,1,51491.06,1.557823089618089,0.4,2,205.0,0,2.0,0
689.0,France,Female,69,0.0,152695.31,2,1,0,85352.48,1.7889757980576775,2.0,0,69.0,0,1.0,0
726.0,Spain,Male,44,1.0,60087.34,2,0,1,79527.64,0.7555434117822208,1.0,2,88.0,0,2.0,0
829.0,Germany,Male,71,2.0,74856.24,1,1,1,12937.08,5.7857301856225964,0.3333333333333333,1,213.0,0,0.5,0
715.0,France,Female,69,6.0,66790.64,1,1,1,132168.83,0.505339531722179,0.14285714285714285,1,483.0,0,0.5,0
519.0,Germany,Male,49,7.0,101330.93,1,1,0,72396.95,1.3996381113001128,0.125,0,392.0,0,0.5,0
562.0,France,Female,62,8.0,62899.39,1,1,0,198066.85,0.31756486476730067,0.1111111111111111,0,558.0,0,0.5,0
510.0,Germany,Female,42,8.0,87053.99,2,1,1,117173.49,0.7429431952296102,0.2222222222222222,2,378.0,0,1.0,0
668.0,Germany,Female,58,8.0,0.0,2,1,0,5793.12,0.0,0.2222222222222222,0,522.0,1,1.0,0
742.0,France,Female,43,4.0,54609.65,1,1,0,107762.87,0.506752866243575,0.2,0,215.0,0,0.5,0
599.0,Spain,Male,62,0.0,76780.33,1,1,1,101190.35,0.7587637678516987,1.0,1,62.0,0,0.5,0
666.0,France,Female,47,0.0,58168.84,1,1,0,16253.69,3.578588087499669,1.0,0,47.0,0,0.5,1
680.0,France,Male,69,3.0,0.0,2,1,0,46995.24,0.0,0.5,0,276.0,1,1.0,0
722.0,France,Female,72,7.0,53751.63,1,1,1,164765.1,0.32622991015748987,0.125,1,576.0,0,0.5,0
579.0,France,Female,49,10.0,0.0,2,1,0,5837.2,0.0,0.18181818181818182,0,539.0,1,1.0,0
759.0,France,Male,72,9.0,73766.64,2,1,0,66387.04,1.1111435131990643,0.2,0,720.0,0,1.0,1
668.0,France,Female,57,9.0,88935.65,1,1,1,130059.96,0.6837997351395837,0.1,1,570.0,0,0.5,0
696.0,France,Female,72,8.0,44016.2,2,1,0,125112.96,0.35180886289587504,0.2222222222222222,0,648.0,0,1.0,0
633.0,Germany,Male,45,7.0,63799.86,1,1,1,148377.23,0.42998127151132615,0.125,1,360.0,0,0.5,0
638.0,France,Male,64,1.0,67577.98,1,1,0,39808.2,1.6975467982275454,0.5,0,128.0,0,0.5,0
628.0,Germany,Female,70,7.0,31033.16,1,1,0,108401.22,0.28627790095073696,0.125,0,560.0,0,0.5,0
546.0,France,Female,64,5.0,75004.85,1,0,0,181625.43,0.41296219938915285,0.16666666666666666,0,384.0,0,1.0,1
609.0,France,Male,48,7.0,137957.2,1,1,1,187021.45,0.7376504799290139,0.125,1,384.0,0,0.5,0
524.0,France,Female,41,8.0,94397.24,1,1,0,37894.39,2.490995342705274,0.1111111111111111,0,369.0,0,0.5,0
630.0,France,Male,51,5.0,42810.62,1,1,0,91643.48,0.46713800983976345,0.16666666666666666,0,306.0,0,0.5,1
492.0,France,Male,53,9.0,114504.43,1,1,0,199278.03,0.5745934732821611,0.1,0,530.0,0,0.5,0
634.0,France,Male,52,10.0,0.0,2,0,0,126454.88,0.0,0.18181818181818182,0,572.0,1,2.0,0
583.0,Spain,Female,34,7.0,0.0,2,1,1,159858.43,0.0,0.25,2,272.0,1,1.0,0
649.0,France,Female,45,5.0,0.0,1,1,0,31898.7,0.0,0.16666666666666666,0,270.0,1,0.5,0
517.0,France,Female,77,6.0,107967.34,2,1,1,117196.75,0.9212407234780531,0.2857142857142857,2,539.0,0,1.0,0
,Germany,Female,82,0.0,0.0,1,0,0,85878.5,0.0,1.0,0,82.0,1,1.0,1
684.0,France,Male,50,6.0,99196.54,2,1,0,109976.53,0.9019709753437816,0.2857142857142857,0,350.0,0,1.0,0
819.0,Spain,Male,54,3.0,56637.86,2,1,1,126477.83,0.44780505955028205,0.5,2,216.0,0,1.0,0
499.0,Germany,Female,54,3.0,94570.5,2,1,1,121237.44,0.7800372555107109,0.5,2,216.0,0,1.0,1
646.0,France,Male,48,9.0,0.0,1,1,1,61442.51,0.0,0.1,1,480.0,1,0.5,0
670.0,France,Female,38,9.0,0.0,1,1,1,121162.47,0.0,0.1,1,380.0,1,0.5,1
709.0,France,Male,38,4.0,169627.48,1,1,1,65961.44,2.5715767943090038,0.2,1,190.0,0,0.5,0
695.0,France,Female,44,3.0,92007.9,1,1,1,77819.39,1.182310959891103,0.25,1,176.0,0,0.5,0
737.0,Germany,Male,50,0.0,0.0,2,0,1,125185.79,0.0,2.0,2,50.0,1,2.0,0
603.0,France,Female,58,9.0,76204.72,2,0,0,59442.84,1.2819615960207147,0.2,0,580.0,0,2.0,0
647.0,France,Female,48,10.0,125366.36,2,0,0,120006.15,1.044657422495243,0.18181818181818182,0,528.0,0,2.0,0
351.0,France,Male,64,1.0,54921.13,2,1,0,60487.28,0.9079631624506433,1.0,0,128.0,0,1.0,1
603.0,France,Female,47,8.0,86915.06,1,1,1,166649.79,0.5215400419043917,0.1111111111111111,1,423.0,0,0.5,0
687.0,France,Female,51,2.0,116495.55,1,1,0,167532.6,0.6953563344905141,0.3333333333333333,0,153.0,0,0.5,0
644.0,France,Male,75,3.0,224730.06,2,1,0,160432.86,1.4007645268897726,0.5,0,300.0,0,1.0,0
653.0,France,Male,66,5.0,48633.13,2,1,0,107270.67,0.4533641547670508,0.3333333333333333,0,396.0,0,1.0,0
613.0,France,Female,47,7.0,0.0,2,0,0,110494.0,0.0,0.25,0,376.0,1,2.0,0
684.0,Spain,Male,70,,117922.3,1,1,1,53351.34,2.2102554452157115,0.16666666666666666,1,420.0,0,0.5,0
553.0,France,Male,68,4.0,138445.62,3,1,1,130908.28,1.0575691807334056,0.6,3,340.0,0,1.5,0
620.0,Germany,Female,62,6.0,128027.26,1,0,0,68318.6,1.8739462760320609,0.14285714285714285,0,434.0,0,1.0,1
766.0,France,Female,44,8.0,0.0,1,1,0,154686.02,0.0,0.1111111111111111,0,396.0,1,0.5,0
769.0,Spain,Female,37,8.0,260000.0,1,1,0,128882.89,2.0173196200083656,0.1111111111111111,0,333.0,0,0.5,0
651.0,France,Female,48,9.0,138488.18,1,1,1,66183.97,2.0924415316649685,0.1,1,480.0,0,0.5,0
648.0,Germany,Male,61,0.0,0.0,2,1,0,72914.58,0.0,2.0,0,61.0,1,1.0,0
697.0,Spain,Male,68,7.0,144833.11,1,1,1,94497.97,1.532642207634644,0.125,1,544.0,0,0.5,0
654.0,Germany,Male,64,3.0,148542.0,1,1,1,25100.72,5.917602459114355,0.25,1,256.0,0,0.5,0
526.0,France,Male,57,5.0,86835.39,1,0,1,64758.4,1.3408924418694428,0.16666666666666666,1,342.0,0,1.0,0
774.0,France,Male,76,3.0,0.0,2,0,1,176911.37,0.0,0.5,2,304.0,1,2.0,0
657.0,Spain,Male,71,9.0,125630.1,1,0,1,30585.35,4.107391042082498,0.1,1,710.0,0,1.0,0
550.0,France,Male,84,6.0,0.0,2,1,0,137707.69,0.0,0.2857142857142857,0,588.0,1,1.0,0
668.0,Spain,Male,63,2.0,0.0,1,1,1,153803.67,0.0,0.3333333333333333,1,189.0,1,0.5,1
613.0,Germany,Female,57,10.0,0.0,2,1,0,198608.17,0.0,0.18181818181818182,0,627.0,1,1.0,0
546.0,Spain,Male,68,7.0,59272.89,2,0,1,173249.93,0.34212162670641943,0.25,2,544.0,0,2.0,1
745.0,Germany,Male,66,7.0,61148.2,2,1,1,123791.55,0.4939570273009159,0.25,2,528.0,0,1.0,0
826.0,Germany,Female,73,0.0,42629.13,2,1,0,186011.0,0.2291740855428682,2.0,0,73.0,0,1.0,0
783.0,France,Male,43,1.0,260000.0,3,0,0,98941.66,2.627784617878678,1.5,0,86.0,0,3.0,1
532.0,Spain,Male,77,3.0,85815.76,1,1,1,112794.09,0.7608111310518924,0.25,1,308.0,0,0.5,0
585.0,France,Female,51,5.0,86600.25,3,1,0,100428.92,0.8622953199604262,0.5,0,306.0,0,1.5,1
620.0,France,Female,68,5.0,71961.4,2,0,0,111914.39,0.6429982507320932,0.3333333333333333,0,408.0,0,2.0,0
628.0,Germany,Female,63,7.0,85699.25,2,1,1,7570.37,11.318856428889356,0.25,2,504.0,0,1.0,0
748.0,Spain,Female,85,7.0,78385.54,3,0,1,110832.69,0.7072356789708977,0.375,3,680.0,0,3.0,1
659.0,Spain,Female,42,1.0,57828.48,2,0,0,30040.19,1.9249730120544495,1.0,0,84.0,0,2.0,0
844.0,Germany,Female,47,9.0,53246.55,1,0,0,196380.54,0.2711382648287614,0.1,0,470.0,0,1.0,0
563.0,Germany,Female,44,0.0,38161.31,1,0,1,189120.41,0.20178207216200428,1.0,1,44.0,0,1.0,0
608.0,France,Female,54,7.0,65608.21,2,1,1,176996.8,0.37067246033566525,0.25,2,432.0,0,1.0,0
518.0,Germany,Male,54,4.0,0.0,1,1,0,53719.14,0.0,0.2,0,270.0,1,0.5,0
612.0,France,Female,62,2.0,98088.57,1,0,1,8459.72,11.593406944089866,0.3333333333333333,1,186.0,0,1.0,0
558.0,France,Male,62,7.0,181064.21,1,1,1,27649.21,6.548384623480255,0.125,1,496.0,0,0.5,0
594.0,Spain,Female,51,4.0,50291.79,3,1,0,181058.78,0.2777634546998787,0.6,0,255.0,0,1.5,1
599.0,Germany,Female,57,1.0,0.0,1,1,1,100337.85,0.0,0.5,1,114.0,1,0.5,0
749.0,Spain,Male,55,10.0,0.0,1,1,1,80384.04,0.0,0.09090909090909091,1,605.0,1,0.5,0
439.0,France,Male,51,5.0,229786.02,2,1,1,73390.76,3.1309512130517105,0.3333333333333333,2,306.0,0,1.0,0
670.0,France,Female,64,6.0,0.0,2,1,0,93207.34,0.0,0.2857142857142857,0,448.0,1,1.0,0
681.0,Spain,Male,68,0.0,133117.07,1,1,1,48870.05,2.723843052277371,1.0,1,68.0,0,0.5,0
682.0,Spain,Female,33,7.0,138370.85,2,1,1,193700.78,0.714349914595519,0.25,2,264.0,0,1.0,0
716.0,France,Male,72,10.0,53460.14,2,1,1,141388.83,0.37810456381480906,0.18181818181818182,2,792.0,0,1.0,0
592.0,France,Male,47,6.0,54963.07,2,1,0,161641.74,0.34002807673267604,0.2857142857142857,0,329.0,0,1.0,1
597.0,Germany,Male,55,9.0,90957.87,2,1,0,57458.79,1.5829829868852634,0.2,0,550.0,0,1.0,1
608.0,France,Male,59,4.0,92955.02,2,1,0,117051.1,0.7941337233590854,0.4,0,295.0,0,1.0,0
513.0,Spain,Male,76,0.0,65661.3,2,1,1,181526.24,0.3617159606459064,2.0,2,76.0,0,1.0,0
537.0,France,Male,60,6.0,0.0,2,1,0,139079.94,0.0,0.2857142857142857,0,420.0,1,1.0,0
658.0,France,Female,60,1.0,95798.67,2,1,0,197411.81,0.48527078865854756,1.0,0,120.0,0,1.0,0
688.0,Germany,Male,88,10.0,39694.0,2,1,0,59840.96,0.6633138353088702,0.18181818181818182,0,968.0,0,1.0,0
722.0,Germany,Male,43,1.0,0.0,2,1,0,1914.26,0.0,1.0,0,86.0,1,1.0,0
763.0,Germany,Female,43,0.0,130531.05,1,1,1,42975.76,3.0372473401903726,1.0,1,43.0,0,0.5,0
629.0,Spain,Female,73,9.0,77173.32,2,1,1,110357.01,0.699299670227834,0.2,2,730.0,0,1.0,0
502.0,Germany,Male,55,4.0,0.0,1,1,1,175633.27,0.0,0.2,1,275.0,1,0.5,0
694.0,Spain,Female,46,9.0,0.0,1,0,0,82088.53,0.0,0.1,0,460.0,1,1.0,0
554.0,Germany,Male,38,6.0,171977.09,2,0,1,15668.62,10.975192123357171,0.2857142857142857,2,266.0,0,2.0,0
561.0,Germany,Male,62,2.0,109523.29,2,0,0,168643.97,0.6494311096263351,0.6666666666666666,0,186.0,0,2.0,0
545.0,France,Male,36,2.0,0.0,1,1,1,97442.32,0.0,0.3333333333333333,1,108.0,1,0.5,0
455.0,France,Male,58,3.0,166965.74,2,1,0,12627.69,13.221144869341158,0.5,0,232.0,0,1.0,0
508.0,Germany,Female,79,2.0,0.0,1,0,1,120822.37,0.0,0.3333333333333333,1,237.0,1,1.0,0
549.0,Spain,Male,51,0.0,72328.69,1,1,1,35414.4,2.0422948773697316,1.0,1,51.0,0,0.5,0
612.0,Spain,Male,62,4.0,43474.29,1,1,1,51907.89,0.837511455166928,0.2,1,310.0,0,0.5,0
850.0,Spain,Female,53,5.0,26393.57,2,1,1,103984.43,0.253819886112891,0.3333333333333333,2,318.0,0,1.0,0
735.0,Spain,Male,45,9.0,0.0,1,1,0,147920.98,0.0,0.1,0,450.0,1,0.5,0
696.0,France,Female,64,6.0,70693.79,2,1,1,185677.39,0.3807324589576632,0.2857142857142857,2,448.0,0,1.0,0
579.0,France,Female,41,9.0,0.0,1,1,1,91251.62,0.0,0.1,1,410.0,1,0.5,0
706.0,Spain,Male,59,3.0,104307.66,2,1,1,185674.5,0.5617739550990841,0.5,2,236.0,0,1.0,0
468.0,Germany,Male,73,2.0,85496.55,1,1,0,66615.9,1.2834063128125146,0.3333333333333333,0,219.0,0,0.5,0
475.0,Germany,Female,56,10.0,36806.29,1,1,1,137414.58,0.2678465571371165,0.09090909090909091,1,616.0,0,0.5,0
638.0,France,Male,61,9.0,117144.17,1,0,0,189440.74,0.6183651501511758,0.1,0,610.0,0,1.0,0
639.0,France,Male,83,6.0,0.0,1,1,1,106701.89,0.0,0.14285714285714285,1,581.0,1,0.5,0
632.0,Spain,Female,49,7.0,108069.64,2,0,1,104627.9,1.0328851779957546,0.25,2,392.0,0,2.0,1
619.0,Spain,Male,57,0.0,62643.18,1,0,1,92363.47,0.6782172842002991,1.0,1,57.0,0,1.0,0
771.0,Germany,Male,92,6.0,0.0,2,1,0,22248.97,0.0,0.2857142857142857,0,644.0,1,1.0,0
585.0,France,Male,59,5.0,0.0,2,1,1,5312.2,0.0,0.3333333333333333,2,354.0,1,1.0,0
635.0,Germany,Male,63,9.0,176928.53,2,1,1,66715.26,2.6519551605560627,0.2,2,630.0,0,1.0,1
794.0,France,Male,51,7.0,0.0,1,1,1,72590.35,0.0,0.125,1,408.0,1,0.5,0
741.0,Spain,Male,62,8.0,75498.07,1,0,1,102609.87,0.7357706839441086,0.1111111111111111,1,558.0,0,1.0,0
593.0,France,Male,60,10.0,85770.36,1,1,0,145552.19,0.5892715920551106,0.09090909090909091,0,660.0,0,0.5,0
593.0,Germany,Male,59,7.0,73804.54,2,0,1,53515.65,1.3790949171893232,0.25,2,472.0,0,2.0,0
662.0,Germany,Female,46,2.0,80152.91,1,0,0,138050.66,0.5806008417428664,0.3333333333333333,0,138.0,0,1.0,0
542.0,France,Female,37,2.0,206998.78,2,1,0,130988.05,1.580275450505214,0.6666666666666666,0,111.0,0,1.0,0
779.0,France,Male,34,10.0,145071.36,1,1,1,122135.03,1.1877851277792473,0.09090909090909091,1,374.0,0,0.5,0
701.0,France,Female,55,0.0,114684.33,1,0,0,120817.42,0.9492288510311591,1.0,0,55.0,0,1.0,0
591.0,France,Male,46,9.0,0.0,1,1,0,67757.22,0.0,0.1,0,460.0,1,0.5,0
701.0,France,Male,54,6.0,104895.38,1,1,1,187152.24,0.560478568257755,0.14285714285714285,1,378.0,0,0.5,0
684.0,France,Male,44,6.0,0.0,1,1,0,59287.12,0.0,0.14285714285714285,0,308.0,1,0.5,0
663.0,France,Female,52,9.0,80686.94,1,1,1,196726.26,0.41014620952886754,0.1,1,520.0,0,0.5,0
605.0,Spain,Male,55,6.0,0.0,2,0,1,16912.5,0.0,0.2857142857142857,2,385.0,1,2.0,0
606.0,France,Female,52,2.0,41332.84,1,1,1,196512.71,0.2103305667579122,0.3333333333333333,1,156.0,0,0.5,0
556.0,France,Male,53,9.0,115009.58,2,1,0,10566.64,10.88318489274805,0.2,0,530.0,0,1.0,0
690.0,Spain,Female,42,1.0,115523.37,2,1,0,161160.01,0.716819595508864,1.0,0,84.0,0,1.0,0
694.0,Germany,Female,90,5.0,119850.68,1,1,1,84203.79,1.4233237800367413,0.16666666666666666,1,540.0,0,0.5,0
515.0,Spain,Male,50,3.0,0.0,1,0,0,103902.54,0.0,0.25,0,200.0,1,1.0,1
550.0,France,Female,39,1.0,0.0,1,0,0,124760.72,0.0,0.5,0,78.0,1,1.0,0
570.0,France,Female,42,0.0,0.0,1,1,1,132301.97,0.0,1.0,1,42.0,1,0.5,0
675.0,France,Female,54,8.0,59932.84,2,1,0,194252.84,0.30852846975895043,0.2222222222222222,0,486.0,0,1.0,0
758.0,France,Female,78,1.0,99280.98,2,1,1,135843.91,0.7308406328952627,1.0,2,156.0,0,1.0,0
